created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Jan 09 20:46:46 +0000 2024;1744823049373757720;Ante la declaratoria de Conflicto Armado Interno por el presidente #Noboa  de #Ecuador 🇪🇨, el gobierno peruano 🇵🇪 debe inmediatamente reforzar sus fronteras para impedir el ingreso de bandas como: lagartos,águilas,tiburones, cubanos,latin kings, etc. #EcuadorBajoAtaque https://t.co/x8AxPZz71L;0;0;0;1;es;429187349;1744823049373757720;ReynaldoAragonG;https://twitter.com/ReynaldoAragonG/status/1744823049373757720
Tue Jan 09 20:46:42 +0000 2024;1744823029299822898;#URGENTE en medio de los ataques terroristas de las últimas horas, el ministerio de Educación dispone clases no presenciales a nivel nacional. #EcuadorBajoAtaque https://t.co/5PTBM1QZXO;0;0;0;1;es;903345921957748736;1744823029299822898;JD_DelaCuadra;https://twitter.com/JD_DelaCuadra/status/1744823029299822898
Tue Jan 09 20:46:43 +0000 2024;1744823034832138459;#breaking  #Ecuador. #EcuadorBajoAtaque #Guayaquil https://t.co/wBByF9BwtN;0;0;0;0;und;1675087731955728385;1744823034832138459;DepremCloud7;https://twitter.com/DepremCloud7/status/1744823034832138459
Tue Jan 09 20:46:44 +0000 2024;1744823037919171056;#EcuadorBajoAtaque !  NarcoEstado gracias al progresismo de Correa !   Así vamos a terminar nosotros si no hacemos algo contra el Progresismo de Argentina! -Tomaron el un canal de TV Ecuatoriana  -Tomaron una universidad   Esto es el Progresismo de Latinoamérica! https://t.co/9wv8Ige895;0;1;17;39;es;200553328;1744823037919171056;martinezmerce18;https://twitter.com/martinezmerce18/status/1744823037919171056
Tue Jan 09 20:46:41 +0000 2024;1744823028255518786;La #PrensaBasura y corrupta es la corresponsable de este desastre. #EcuadorBajoAtaque;0;0;0;0;es;2770808332;1744823028255518786;fmoratv;https://twitter.com/fmoratv/status/1744823028255518786
Tue Jan 09 20:46:38 +0000 2024;1744823016066789760;@lopezdoriga Me llegaron éstas imágenes. #EcuadorBajoAtaque https://t.co/SExOo9A9wx;0;0;0;2;es;1525918364518043655;1744816245612953926;liderponce2129;https://twitter.com/liderponce2129/status/1744823016066789760
Tue Jan 09 20:46:29 +0000 2024;1744822977785389199;Se cierra todo en Quito. Tráfico de hora pico.  #EcuadorBajoAtaque;0;0;1;2;es;149097004;1744822977785389199;jpmoralesviteri;https://twitter.com/jpmoralesviteri/status/1744822977785389199
Tue Jan 09 20:46:37 +0000 2024;1744823009393725596;Zurdos de 💩, dejen tranquilos a los países #EcuadorBajoAtaque #Guayaquil;0;0;0;1;es;2980630145;1744823009393725596;05u037V;https://twitter.com/05u037V/status/1744823009393725596
Tue Jan 09 20:46:29 +0000 2024;1744822974513873230;🚨 #EcuadorBajoAtaque;0;0;0;0;qme;155704821;1744822974513873230;freddyserranoCR;https://twitter.com/freddyserranoCR/status/1744822974513873230
Tue Jan 09 20:46:22 +0000 2024;1744822947997479009;#EcuadorBajoAtaque;0;0;0;0;qht;133431584;1744822947997479009;hectorjurbano;https://twitter.com/hectorjurbano/status/1744822947997479009
Tue Jan 09 20:46:27 +0000 2024;1744822967316418877;Que valentía los reporteros y camarógrafos que están ingresando! Yo si que no tengo la valentía 😭 #Ecuador #EcuadorBajoAtaque https://t.co/Ho62TLMG2q;5;19;130;1325;es;1064641227788820480;1744822967316418877;chtoricaba;https://twitter.com/chtoricaba/status/1744822967316418877
Tue Jan 09 20:46:28 +0000 2024;1744822972215329160;Mensaje de empleados de TC Televisión como rehenes bajo amenaza de los secuestradores.  #Ecuador #EcuadorBajoAtaque  #POSTACoahuila https://t.co/eoE4PgEFZo;0;0;0;0;es;1710026758588616704;1744822972215329160;POSTACoahuila;https://twitter.com/POSTACoahuila/status/1744822972215329160
Tue Jan 09 20:46:22 +0000 2024;1744822945451491802;Es importante que como ciudadanos nos informemos en fuentes verificadas, en estos momentos de tensión no podemos compartir información que no es real.  #EcuadorBajoAtaque;0;0;0;0;es;1528858540487606275;1744822945451491802;DomeHerrera2;https://twitter.com/DomeHerrera2/status/1744822945451491802
Tue Jan 09 20:46:20 +0000 2024;1744822939151720729;Si pueden hacerle ver al mundo de lo que está pasando en Ecuador 🇪🇨 se los agradecería mucho. Nosotros una vez tuvimos días así, ahora la situación a medio mejorado, también espero lo mismo para este país y su gente.  #EcuadorBajoAtaque;0;0;0;0;es;1647636788280807426;1744822939151720729;NimroodHavock1;https://twitter.com/NimroodHavock1/status/1744822939151720729
Tue Jan 09 20:46:08 +0000 2024;1744822887851155798;"Con el termino conflicto armado interno"", Noboa acaba de declarar que su ""Plan Fenix"" fue inútil para impedir el agravamiento de esta crisis. Tras casi 29 años, Ecuador vuelve a estar legalmente en una guerra. #EcuadorBajoAtaque https://t.co/bJjKLm7PDW""";0;0;3;4;es;1332616345;1744822887851155798;ErickMacayR;https://twitter.com/ErickMacayR/status/1744822887851155798
Tue Jan 09 20:46:07 +0000 2024;1744822884449542394;Pareja mística de presidentes Daniel Noboa y Bukele, líderes con 👖notables #Ecuador #EcuadorBajoAtaque;0;0;0;0;es;1463932449046548486;1744822884449542394;sanfacho28;https://twitter.com/sanfacho28/status/1744822884449542394
Tue Jan 09 20:46:07 +0000 2024;1744822884072091878;Ecuador virtualmente tomado por bandas narcos.  El E° fue incapaz de imponerse. La Constitución y las leyes cedieron bajo la complicidad política/judicial y el garantismo impulsado por quienes seguro hoy están escondidos. El acento venezolano es notorio. #EcuadorBajoAtaque https://t.co/RvEKJHLpOe;1;4;27;15;es;113553404;1744822884072091878;CespedesForever;https://twitter.com/CespedesForever/status/1744822884072091878
Tue Jan 09 20:46:04 +0000 2024;1744822871719924006;Acaban de retransmitir el secuestro del canal. @tctelevision en distintas redes sociales. #Ecuador está en la mierda, y si no califican está cosa como terrorismo solo escalar más. Por ahora, dependemos de nosotros hasta que ese decreto se autorise. #EcuadorBajoAtaque #Guayaquil https://t.co/H43YOr7jKR;0;0;0;5;es;1674913418317291521;1744822871719924006;PiuwerXxBam;https://twitter.com/PiuwerXxBam/status/1744822871719924006
Tue Jan 09 20:46:02 +0000 2024;1744822864115646492;@ONU_derechos  LAS BANDAS DEL ECUADOR HAN DOMADO EL PAIS, ELLOS NO TIENEN QUE TENER DERECHOS, MATAN A LO SINIESTRO. CAUSANDO UNA CRISIS EN UN PAIS, PARA SU BIENESTAR. NO NECESITAN DERECHO A LA VIDA PORQUE ELLOS HAN QUITADO UNA. #EcuadorBajoAtaque  #EcuadorDeMalEnPeor;0;0;0;0;es;1319322315616813056;1744822864115646492;MadeleynUrbano;https://twitter.com/MadeleynUrbano/status/1744822864115646492
Tue Jan 09 20:45:59 +0000 2024;1744822852543504413;Ojo aquí #Mexico #EcuadorBajoAtaque #Costco;0;0;0;1;es;1573908891649417218;1744822852543504413;eljuniorh28;https://twitter.com/eljuniorh28/status/1744822852543504413
Tue Jan 09 20:45:59 +0000 2024;1744822850119250145;Tres agentes fueron secuestrados en #Machala, mientras que un cuarto fue raptado en #Quito, según informó la @PoliciaEcuador  a través de sus redes sociales. #EcuadorBajoAtaque #Ecuador #DanielNoboa #Presidencia #EstadoDeExcepcion #Inseguridad   https://t.co/37hfHpn7en;0;1;0;0;es;1726713016731721728;1744818019824447989;ElMomentoOfic;https://twitter.com/ElMomentoOfic/status/1744822850119250145
Tue Jan 09 20:45:59 +0000 2024;1744822850014290087;‼️😖 #Ecuador #EcuadorBajoAtaque;0;0;0;1;und;3124660572;1744822850014290087;jazznita22;https://twitter.com/jazznita22/status/1744822850014290087
Tue Jan 09 20:45:56 +0000 2024;1744822839788618164;En la provincia de El Oro caos #EcuadorBajoAtaque  @EmergenciasEc https://t.co/pXVLHVPNaY;0;0;0;0;es;1729271348;1744822839788618164;anonymous2024es;https://twitter.com/anonymous2024es/status/1744822839788618164
Tue Jan 09 20:45:54 +0000 2024;1744822828342411638;Un narcotraficante puso a arder a todo ECUADOR .  #delincuentes #EcuadorBajoAtaque;0;0;0;0;es;1701008337616429057;1744822828342411638;DiazMisy21858;https://twitter.com/DiazMisy21858/status/1744822828342411638
Tue Jan 09 20:45:54 +0000 2024;1744822827704836450;@wenewsec La Ingerencia internacional de grupos políticos con brazos criminales tiene a #EcuadorBajoAtaque;0;0;0;0;es;2159556127;1744686349133750636;hoyosmatheus;https://twitter.com/hoyosmatheus/status/1744822827704836450
Tue Jan 09 20:45:51 +0000 2024;1744822816246288679;"🇪🇨⚠️: #EcuadorBajoAtaque GRAPHIC CONTENT: Workers from TC Televisora channel are threatened to say get the Police out""  the criminals forced the employees to ask the president of #Ecuador, Daniel Noboa, for the withdrawal of the military from the streets. https://t.co/gC6boyiytG""";0;1;1;0;en;1613305908628529152;1744816550736224266;OsintExperts;https://twitter.com/OsintExperts/status/1744822816246288679
Tue Jan 09 20:45:47 +0000 2024;1744822802333524063;🔴 Video | #Ecuadorian police are organizing an operation against gang members who broke into state television.  #EcuadorBajoAtaque #Ecuador #EcuadorDeMalEnPeor #EcuadorExigeSeguridad #EcuadorSeDesangra https://t.co/ykf9eCIY82;0;0;0;0;en;1704540570041958400;1744822802333524063;dailywarupdates;https://twitter.com/dailywarupdates/status/1744822802333524063
Tue Jan 09 20:45:47 +0000 2024;1744822798516658609;Noticia mundial. Otra vez. Otra vez para mal. #EcuadorBajoAtaque;0;0;0;0;es;358261114;1744822798516658609;davopjk;https://twitter.com/davopjk/status/1744822798516658609
Tue Jan 09 20:45:41 +0000 2024;1744822776156836325;Qué pasa en Ecuador: narcos fugados, policías secuestrados, explosiones y saqueos #EcuadorBajoAtaque   https://t.co/FEsfpa6d8v;0;0;0;1;es;36089412;1744822776156836325;elsolonline;https://twitter.com/elsolonline/status/1744822776156836325
Tue Jan 09 20:45:38 +0000 2024;1744822762223313232;Pero despues van a salir los borregos a decir que nada de lo que estamos viviendo es culpa de Correa. #EcuadorBajoAtaque  #tc #Ecuador  #DanielNoboa https://t.co/h4xYNEYocW;0;0;0;5;es;3016240481;1744822762223313232;AndresZenay;https://twitter.com/AndresZenay/status/1744822762223313232
Tue Jan 09 20:45:37 +0000 2024;1744822759111250267;#ULTIMAHORA  Delincuentes utilizan al personal secuestrado del canal 10 TC Televisión para que los uniformados se retiren tras sus amenazas. #EcuadorBajoAtaque #Ecuador #DanielNoboa #Policia #secuestrados #tctelevision #URGENTE https://t.co/vvDiKe9td2;1;1;6;18;es;486104564;1744822759111250267;diarioelfrente;https://twitter.com/diarioelfrente/status/1744822759111250267
Tue Jan 09 20:45:33 +0000 2024;1744822742921216005;Les aseguro que inteligencia cubana, rusa y de narcos colombianos está dirigiendo el ataque.  Pueden dejar ciudades sin agua, sin luz, sin telecomunicaciones.  Esto es guerra. Lo mismo que Ucrania, Israel, Corea, etc. El Socialismo. #EcuadorBajoAtaque  #WorldWarIII  Se los dije.;0;0;2;2;es;438564466;1744822742921216005;Jesucristo2050;https://twitter.com/Jesucristo2050/status/1744822742921216005
Tue Jan 09 20:45:31 +0000 2024;1744822734025011597;Momento en que trabajadores de TC Televisión fueron tomados como rehenes. Los secuestradores querían micrófonos para pronunciarse en vivo, pero cuando los estaban preparando entro la policía al canal y comenzó el enfrentamiento.   #TcTelevisión #Ecuador #EcuadorBajoAtaque https://t.co/G0mqS2krJ5;29;21;287;871;es;46205856;1744822734025011597;cholucon;https://twitter.com/cholucon/status/1744822734025011597
Tue Jan 09 20:45:29 +0000 2024;1744822725099545028;Olovergo, he estado viendo vídeos y está de la verga lo que pasa en #EcuadorBajoAtaque;0;0;0;1;es;1536867602953392128;1744822725099545028;CheemsdeChivas;https://twitter.com/CheemsdeChivas/status/1744822725099545028
Tue Jan 09 20:45:33 +0000 2024;1744822740383592787;Nous vous avions prévenu #EcuadorBajoAtaque #Ecuador https://t.co/HrKtqPHxy9;0;0;1;1;fr;1474361734659985410;1744822740383592787;PlottesRoyaume;https://twitter.com/PlottesRoyaume/status/1744822740383592787
Tue Jan 09 20:45:32 +0000 2024;1744822738647138468;Esta imagen es la cruda representación gráfica de como los delincuentes tienen a Ecuador. #EcuadorBajoAtaque https://t.co/5q74bgxloG;0;0;6;13;es;1443637084271648774;1744822738647138468;ImnathanMeza;https://twitter.com/ImnathanMeza/status/1744822738647138468
Tue Jan 09 20:45:22 +0000 2024;1744822695584256199;Bien Sr. Presidente. Sin miedo Chch!! Sin cálculos políticos, con todo. El país le agradecerá o condenará eternamente NO SE AHUEVE.   PD. En la lista del art. 4 falta RC5 #Ecuador #EcuadorBajoAtaque;0;0;0;0;es;132933550;1744822695584256199;tebo_89;https://twitter.com/tebo_89/status/1744822695584256199
Tue Jan 09 20:45:28 +0000 2024;1744822718766186724;:#Ar2ÚltimaHora🦎🚨: #EcuadorBajoAtaque   La banda armada usa de escudo a trabajadores y periodistas de @tctelevision para que no sean asediados por la policía. Ecuador se encuentra en estado de excepción…  PD: información en curso.   https://t.co/vWXtD0kMUp;0;1;0;6;es;25461771;1744822718766186724;ar2_mx;https://twitter.com/ar2_mx/status/1744822718766186724
Tue Jan 09 20:45:28 +0000 2024;1744822721605681455;@Lenin en este momento... #Ecuador #EcuadorBajoAtaque https://t.co/Lga5S73fQP;0;0;0;0;es;16043380;1744822721605681455;dante19;https://twitter.com/dante19/status/1744822721605681455
Tue Jan 09 20:45:20 +0000 2024;1744822686780391677;Aparezca #presidente @DanielNoboaOk !!!   #Ecuador #EcuadorBajoAtaque #SOSecuador;0;0;2;2;es;278727678;1744822686780391677;vallovig;https://twitter.com/vallovig/status/1744822686780391677
Tue Jan 09 20:45:19 +0000 2024;1744822683370455249;El presidente de #Ecuador Daniel Noboa, declara el  conflicto armado interno y pide acción militar. Este es el decreto donde informa quiénes son los responsables del revolú q hay en #Guayaquil #EcuadorExigeSeguridad #EcuadorNoAguantaMas #EcuadorBajoAtaque https://t.co/FnO40VcVCD;0;0;2;1;es;1424040960514797569;1744822683370455249;MMariposa31;https://twitter.com/MMariposa31/status/1744822683370455249
Tue Jan 09 20:45:16 +0000 2024;1744822671219495294;#EcuadorBajoAtaque   #mashi  le wsta haciendo la casit a #Ecuador desde #Bélgica;0;0;0;0;es;1257478230350708736;1744822671219495294;HSPORTSEC;https://twitter.com/HSPORTSEC/status/1744822671219495294
Tue Jan 09 20:45:10 +0000 2024;1744822645118443778;Y ENCIMA ES UNA VRG TODO EL PAÍS PORQUE ESTÁ LIDERADO POR MAFIAS, NO ES SOLO EN GUAYAQUIL, ES EN VARIAS PROVINCIAS QUE SE HAN DESATADOS LOS DELINCUENTES A TIRAR BOMBAS Y EMPEZAR A SAQUEAR Y SECUESTRAR, DESDE CUANDO CONVIERTIERON EN ESTO AL PAÍS  #URGENTE  #EcuadorBajoAtaque;0;1;13;44;es;1256471789431111682;1744822645118443778;97JiR0;https://twitter.com/97JiR0/status/1744822645118443778
Tue Jan 09 20:45:10 +0000 2024;1744822643071558055;Se ha declarado Estado de sitio y se reconoce conflicto armado en Ecuador. Esto puede tener graves implicaciones a los DDHH, pero además estaba advertido. #EcuadorBajoAtaque;1;4;14;62;es;89178383;1744822643071558055;LauraJBonilla;https://twitter.com/LauraJBonilla/status/1744822643071558055
Tue Jan 09 20:45:02 +0000 2024;1744822610028839340;La violencia nunca debe ser la primera alternativa, pero como debe responder el gobierno de #Ecuador ante las extorsiones por bandas organizadas ?? Quien no quiere dejar las armas, que se atenga a las consecuencia de sus acciones #EcuadorBajoAtaque;0;0;0;0;es;1681798049100595203;1744822610028839340;AbrahamHP2023;https://twitter.com/AbrahamHP2023/status/1744822610028839340
Tue Jan 09 20:43:37 +0000 2024;1744822257132900858;Gunmen storm Ecuador television studio live on air😱 Click for the full story on the shocking events unfolding, revealing a gripping tale of crime and chaos. 👇👇 https://t.co/GFS5MaTgwc . #EcuadorBajoAtaque #Equador #BREAKING #BreakingNews #Emergencia #URGENTE $DUEL #vrabel https://t.co/OoLukRJ5jt;0;0;0;0;en;1701156683379359744;1744822257132900858;EWatson63972;https://twitter.com/EWatson63972/status/1744822257132900858
Tue Jan 09 20:43:32 +0000 2024;1744822235376787826;¿Algún millonario por ahí que quiera apoyar a crear un escuadrón anónimo para cazar delincuentes? #EcuadorBajoAtaque #EcuadorNoAguantaMas;0;0;0;0;es;1607554549929107456;1744822235376787826;towijoisjuca;https://twitter.com/towijoisjuca/status/1744822235376787826
Tue Jan 09 20:43:26 +0000 2024;1744822209191768258;@Comando_Activo1 Y ese bolsa que eligieron, ?que hace? #EcuadorBajoAtaque;0;0;0;1;es;143897056;1744816660496752920;Tachota1;https://twitter.com/Tachota1/status/1744822209191768258
Tue Jan 09 20:43:26 +0000 2024;1744822207962857577;El estigma de nuestro continente: impunidad, barbarie, atropello, violencia y CORRUPCIÓN.   La verdad, tarde o temprano, siempre sale a flote!  #EcuadorBajoAtaque  #Ecuador;0;0;0;0;es;46506072;1744822207962857577;Alicia04216;https://twitter.com/Alicia04216/status/1744822207962857577
Tue Jan 09 20:43:22 +0000 2024;1744822191105929477;💔💔💔💔💔💔 #EcuadorExigeSeguridad;0;0;0;0;qme;3065104385;1744822191105929477;anabelayr;https://twitter.com/anabelayr/status/1744822191105929477
Tue Jan 09 20:43:21 +0000 2024;1744822189923135795;Ahora más que nunca los buenos tenemos que estar unidos y no dejarnos infundir por el miedo…  #EcuadorBajoAtaque #ecuatorianosvalientes;0;0;0;0;es;636567425;1744822189923135795;yomi__ortega;https://twitter.com/yomi__ortega/status/1744822189923135795
Tue Jan 09 20:43:20 +0000 2024;1744822181698150463;🚨 𝙐𝙍𝙂𝙀𝙉𝙏𝙀  🚨 Se Prenden las alarmas en Ecuador, emiten un decreto reconociendo la existencia de un «conflicto armado interno» en el país Toman un Canal de televisión y universidades grupos Armados. #EnDesarrollo   #EcuadorBajoAtaque https://t.co/YgppnNIYBg;0;0;1;0;es;1637248018834415616;1744822181698150463;sf_apc;https://twitter.com/sf_apc/status/1744822181698150463
Tue Jan 09 20:43:19 +0000 2024;1744822179122807041;Things are going bananas in here. May God protect us. Narco shit taking ecuadorian peopple as hostage. #EcuadorBajoAtaque;0;0;0;1;en;1548216484580585478;1744822179122807041;DCageless;https://twitter.com/DCageless/status/1744822179122807041
